,data_mes,satelite,id_1,estado,bioma,qtd
0,2012-01-01,AQUA_M-T,11,RONDÔNIA,Amazônia,6
1,2012-01-01,AQUA_M-T,12,ACRE,Amazônia,1
2,2012-01-01,AQUA_M-T,13,AMAZONAS,Amazônia,8
3,2012-01-01,AQUA_M-T,14,RORAIMA,Amazônia,239
4,2012-01-01,AQUA_M-T,15,PARÁ,Amazônia,534
5,2012-01-01,AQUA_M-T,16,AMAPÁ,Amazônia,34
6,2012-01-01,AQUA_M-T,17,TOCANTINS,Cerrado,14
7,2012-01-01,AQUA_M-T,21,MARANHÃO,Amazônia,302
8,2012-01-01,AQUA_M-T,21,MARANHÃO,Caatinga,11
9,2012-01-01,AQUA_M-T,21,MARANHÃO,Cerrado,148
10,2012-01-01,AQUA_M-T,22,PIAUÍ,Caatinga,86
11,2012-01-01,AQUA_M-T,22,PIAUÍ,Cerrado,14
12,2012-01-01,AQUA_M-T,23,CEARÁ,Caatinga,308
13,2012-01-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,65
14,2012-01-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Mata Atlântica,1
15,2012-01-01,AQUA_M-T,25,PARAÍBA,Caatinga,52
16,2012-01-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,2
17,2012-01-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,128
18,2012-01-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,33
19,2012-01-01,AQUA_M-T,27,ALAGOAS,Caatinga,11
20,2012-01-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,32
21,2012-01-01,AQUA_M-T,28,SERGIPE,Caatinga,17
22,2012-01-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,23
23,2012-01-01,AQUA_M-T,29,BAHIA,Caatinga,103
24,2012-01-01,AQUA_M-T,29,BAHIA,Cerrado,55
25,2012-01-01,AQUA_M-T,29,BAHIA,Mata Atlântica,68
26,2012-01-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,7
27,2012-01-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,58
28,2012-01-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,25
29,2012-01-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,6
30,2012-01-01,AQUA_M-T,35,SÃO PAULO,Cerrado,26
31,2012-01-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,23
32,2012-01-01,AQUA_M-T,41,PARANÁ,Cerrado,1
33,2012-01-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,45
34,2012-01-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,25
35,2012-01-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,18
36,2012-01-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,61
37,2012-01-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,28
38,2012-01-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,14
39,2012-01-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,145
40,2012-01-01,AQUA_M-T,51,MATO GROSSO,Amazônia,79
41,2012-01-01,AQUA_M-T,51,MATO GROSSO,Cerrado,57
42,2012-01-01,AQUA_M-T,51,MATO GROSSO,Pantanal,43
43,2012-01-01,AQUA_M-T,52,GOIÁS,Cerrado,20
44,2012-01-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,2
45,2012-01-01,NPP-375,11,RONDÔNIA,Amazônia,8
46,2012-01-01,NPP-375,12,ACRE,Amazônia,2
47,2012-01-01,NPP-375,13,AMAZONAS,Amazônia,13
48,2012-01-01,NPP-375,14,RORAIMA,Amazônia,642
49,2012-01-01,NPP-375,15,PARÁ,Amazônia,426
50,2012-01-01,NPP-375,16,AMAPÁ,Amazônia,1
51,2012-01-01,NPP-375,17,TOCANTINS,Cerrado,32
52,2012-01-01,NPP-375,21,MARANHÃO,Amazônia,179
53,2012-01-01,NPP-375,21,MARANHÃO,Caatinga,9
54,2012-01-01,NPP-375,21,MARANHÃO,Cerrado,87
55,2012-01-01,NPP-375,22,PIAUÍ,Caatinga,125
56,2012-01-01,NPP-375,22,PIAUÍ,Cerrado,26
57,2012-01-01,NPP-375,23,CEARÁ,Caatinga,280
58,2012-01-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,149
59,2012-01-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,12
60,2012-01-01,NPP-375,25,PARAÍBA,Caatinga,53
61,2012-01-01,NPP-375,25,PARAÍBA,Mata Atlântica,11
62,2012-01-01,NPP-375,26,PERNAMBUCO,Caatinga,135
63,2012-01-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,33
64,2012-01-01,NPP-375,27,ALAGOAS,Caatinga,55
65,2012-01-01,NPP-375,27,ALAGOAS,Mata Atlântica,48
66,2012-01-01,NPP-375,28,SERGIPE,Caatinga,61
67,2012-01-01,NPP-375,28,SERGIPE,Mata Atlântica,30
68,2012-01-01,NPP-375,29,BAHIA,Caatinga,384
69,2012-01-01,NPP-375,29,BAHIA,Cerrado,145
70,2012-01-01,NPP-375,29,BAHIA,Mata Atlântica,249
71,2012-01-01,NPP-375,31,MINAS GERAIS,Caatinga,22
72,2012-01-01,NPP-375,31,MINAS GERAIS,Cerrado,171
73,2012-01-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,160
74,2012-01-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,32
75,2012-01-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,34
76,2012-01-01,NPP-375,35,SÃO PAULO,Cerrado,136
77,2012-01-01,NPP-375,35,SÃO PAULO,Mata Atlântica,145
78,2012-01-01,NPP-375,41,PARANÁ,Mata Atlântica,280
79,2012-01-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,124
80,2012-01-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,90
81,2012-01-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,328
82,2012-01-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,57
83,2012-01-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,44
84,2012-01-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,173
85,2012-01-01,NPP-375,51,MATO GROSSO,Amazônia,77
86,2012-01-01,NPP-375,51,MATO GROSSO,Cerrado,31
87,2012-01-01,NPP-375,51,MATO GROSSO,Pantanal,23
88,2012-01-01,NPP-375,52,GOIÁS,Cerrado,86
89,2012-01-01,NPP-375,52,GOIÁS,Mata Atlântica,3
90,2012-01-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,3
91,2012-02-01,AQUA_M-T,11,RONDÔNIA,Amazônia,9
92,2012-02-01,AQUA_M-T,13,AMAZONAS,Amazônia,8
93,2012-02-01,AQUA_M-T,14,RORAIMA,Amazônia,172
94,2012-02-01,AQUA_M-T,15,PARÁ,Amazônia,78
95,2012-02-01,AQUA_M-T,16,AMAPÁ,Amazônia,8
96,2012-02-01,AQUA_M-T,17,TOCANTINS,Amazônia,2
97,2012-02-01,AQUA_M-T,17,TOCANTINS,Cerrado,49
98,2012-02-01,AQUA_M-T,21,MARANHÃO,Amazônia,27
99,2012-02-01,AQUA_M-T,21,MARANHÃO,Caatinga,4
100,2012-02-01,AQUA_M-T,21,MARANHÃO,Cerrado,53
101,2012-02-01,AQUA_M-T,22,PIAUÍ,Caatinga,7
102,2012-02-01,AQUA_M-T,22,PIAUÍ,Cerrado,31
103,2012-02-01,AQUA_M-T,23,CEARÁ,Caatinga,44
104,2012-02-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,16
105,2012-02-01,AQUA_M-T,25,PARAÍBA,Caatinga,15
106,2012-02-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,4
107,2012-02-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,62
108,2012-02-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,13
109,2012-02-01,AQUA_M-T,27,ALAGOAS,Caatinga,22
110,2012-02-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,30
111,2012-02-01,AQUA_M-T,28,SERGIPE,Caatinga,14
112,2012-02-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,22
113,2012-02-01,AQUA_M-T,29,BAHIA,Caatinga,57
114,2012-02-01,AQUA_M-T,29,BAHIA,Cerrado,67
115,2012-02-01,AQUA_M-T,29,BAHIA,Mata Atlântica,118
116,2012-02-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,2
117,2012-02-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,90
118,2012-02-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,48
119,2012-02-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,27
120,2012-02-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,12
121,2012-02-01,AQUA_M-T,35,SÃO PAULO,Cerrado,63
122,2012-02-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,47
123,2012-02-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,77
124,2012-02-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,34
125,2012-02-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,9
126,2012-02-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,34
127,2012-02-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,36
128,2012-02-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,13
129,2012-02-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,78
130,2012-02-01,AQUA_M-T,51,MATO GROSSO,Amazônia,134
131,2012-02-01,AQUA_M-T,51,MATO GROSSO,Cerrado,61
132,2012-02-01,AQUA_M-T,51,MATO GROSSO,Pantanal,5
133,2012-02-01,AQUA_M-T,52,GOIÁS,Cerrado,28
134,2012-02-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,1
135,2012-02-01,NPP-375,11,RONDÔNIA,Amazônia,89
136,2012-02-01,NPP-375,12,ACRE,Amazônia,5
137,2012-02-01,NPP-375,13,AMAZONAS,Amazônia,45
138,2012-02-01,NPP-375,14,RORAIMA,Amazônia,1287
139,2012-02-01,NPP-375,15,PARÁ,Amazônia,662
140,2012-02-01,NPP-375,16,AMAPÁ,Amazônia,17
141,2012-02-01,NPP-375,17,TOCANTINS,Amazônia,4
142,2012-02-01,NPP-375,17,TOCANTINS,Cerrado,229
143,2012-02-01,NPP-375,21,MARANHÃO,Amazônia,187
144,2012-02-01,NPP-375,21,MARANHÃO,Caatinga,19
145,2012-02-01,NPP-375,21,MARANHÃO,Cerrado,341
146,2012-02-01,NPP-375,22,PIAUÍ,Caatinga,187
147,2012-02-01,NPP-375,22,PIAUÍ,Cerrado,208
148,2012-02-01,NPP-375,23,CEARÁ,Caatinga,600
149,2012-02-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,275
150,2012-02-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,26
151,2012-02-01,NPP-375,25,PARAÍBA,Caatinga,286
152,2012-02-01,NPP-375,25,PARAÍBA,Mata Atlântica,48
153,2012-02-01,NPP-375,26,PERNAMBUCO,Caatinga,664
154,2012-02-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,176
155,2012-02-01,NPP-375,27,ALAGOAS,Caatinga,229
156,2012-02-01,NPP-375,27,ALAGOAS,Mata Atlântica,305
157,2012-02-01,NPP-375,28,SERGIPE,Caatinga,209
158,2012-02-01,NPP-375,28,SERGIPE,Mata Atlântica,291
159,2012-02-01,NPP-375,29,BAHIA,Caatinga,902
160,2012-02-01,NPP-375,29,BAHIA,Cerrado,615
161,2012-02-01,NPP-375,29,BAHIA,Mata Atlântica,1134
162,2012-02-01,NPP-375,31,MINAS GERAIS,Caatinga,36
163,2012-02-01,NPP-375,31,MINAS GERAIS,Cerrado,723
164,2012-02-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,681
165,2012-02-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,207
166,2012-02-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,191
167,2012-02-01,NPP-375,35,SÃO PAULO,Cerrado,958
168,2012-02-01,NPP-375,35,SÃO PAULO,Mata Atlântica,885
169,2012-02-01,NPP-375,41,PARANÁ,Cerrado,2
170,2012-02-01,NPP-375,41,PARANÁ,Mata Atlântica,484
171,2012-02-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,223
172,2012-02-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,84
173,2012-02-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,279
174,2012-02-01,NPP-375,43,RIO GRANDE DO SUL,,3
175,2012-02-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,153
176,2012-02-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,179
177,2012-02-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,728
178,2012-02-01,NPP-375,51,MATO GROSSO,Amazônia,460
179,2012-02-01,NPP-375,51,MATO GROSSO,Cerrado,191
180,2012-02-01,NPP-375,51,MATO GROSSO,Pantanal,44
181,2012-02-01,NPP-375,52,GOIÁS,Cerrado,236
182,2012-02-01,NPP-375,52,GOIÁS,Mata Atlântica,10
183,2012-02-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,15
184,2012-03-01,AQUA_M-T,11,RONDÔNIA,Amazônia,20
185,2012-03-01,AQUA_M-T,13,AMAZONAS,Amazônia,5
186,2012-03-01,AQUA_M-T,14,RORAIMA,Amazônia,183
187,2012-03-01,AQUA_M-T,15,PARÁ,Amazônia,16
188,2012-03-01,AQUA_M-T,16,AMAPÁ,Amazônia,3
189,2012-03-01,AQUA_M-T,17,TOCANTINS,Amazônia,1
190,2012-03-01,AQUA_M-T,17,TOCANTINS,Cerrado,82
191,2012-03-01,AQUA_M-T,21,MARANHÃO,Amazônia,5
192,2012-03-01,AQUA_M-T,21,MARANHÃO,Caatinga,1
193,2012-03-01,AQUA_M-T,21,MARANHÃO,Cerrado,48
194,2012-03-01,AQUA_M-T,22,PIAUÍ,Caatinga,17
195,2012-03-01,AQUA_M-T,22,PIAUÍ,Cerrado,57
196,2012-03-01,AQUA_M-T,23,CEARÁ,Caatinga,13
197,2012-03-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,7
198,2012-03-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Mata Atlântica,5
199,2012-03-01,AQUA_M-T,25,PARAÍBA,Caatinga,7
200,2012-03-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,4
201,2012-03-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,56
202,2012-03-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,12
203,2012-03-01,AQUA_M-T,27,ALAGOAS,Caatinga,38
204,2012-03-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,20
205,2012-03-01,AQUA_M-T,28,SERGIPE,Caatinga,45
206,2012-03-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,42
207,2012-03-01,AQUA_M-T,29,BAHIA,Caatinga,209
208,2012-03-01,AQUA_M-T,29,BAHIA,Cerrado,111
209,2012-03-01,AQUA_M-T,29,BAHIA,Mata Atlântica,152
210,2012-03-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,11
211,2012-03-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,86
212,2012-03-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,84
213,2012-03-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,38
214,2012-03-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,12
215,2012-03-01,AQUA_M-T,35,SÃO PAULO,Cerrado,91
216,2012-03-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,48
217,2012-03-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,88
218,2012-03-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,110
219,2012-03-01,AQUA_M-T,42,SANTA CATARINA,Pampa,1
220,2012-03-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,30
221,2012-03-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,70
222,2012-03-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,60
223,2012-03-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,44
224,2012-03-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,88
225,2012-03-01,AQUA_M-T,51,MATO GROSSO,Amazônia,251
226,2012-03-01,AQUA_M-T,51,MATO GROSSO,Cerrado,159
227,2012-03-01,AQUA_M-T,51,MATO GROSSO,Pantanal,9
228,2012-03-01,AQUA_M-T,52,GOIÁS,Cerrado,70
229,2012-03-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,1
230,2012-03-01,NPP-375,11,RONDÔNIA,Amazônia,65
231,2012-03-01,NPP-375,12,ACRE,Amazônia,12
232,2012-03-01,NPP-375,13,AMAZONAS,Amazônia,45
233,2012-03-01,NPP-375,14,RORAIMA,Amazônia,1661
234,2012-03-01,NPP-375,15,PARÁ,Amazônia,204
235,2012-03-01,NPP-375,16,AMAPÁ,Amazônia,3
236,2012-03-01,NPP-375,17,TOCANTINS,Amazônia,5
237,2012-03-01,NPP-375,17,TOCANTINS,Cerrado,177
238,2012-03-01,NPP-375,21,MARANHÃO,Amazônia,35
239,2012-03-01,NPP-375,21,MARANHÃO,Caatinga,9
240,2012-03-01,NPP-375,21,MARANHÃO,Cerrado,276
241,2012-03-01,NPP-375,22,PIAUÍ,Caatinga,88
242,2012-03-01,NPP-375,22,PIAUÍ,Cerrado,172
243,2012-03-01,NPP-375,23,CEARÁ,Caatinga,186
244,2012-03-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,133
245,2012-03-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,19
246,2012-03-01,NPP-375,25,PARAÍBA,Caatinga,173
247,2012-03-01,NPP-375,25,PARAÍBA,Mata Atlântica,33
248,2012-03-01,NPP-375,26,PERNAMBUCO,Caatinga,625
249,2012-03-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,174
250,2012-03-01,NPP-375,27,ALAGOAS,Caatinga,406
251,2012-03-01,NPP-375,27,ALAGOAS,Mata Atlântica,231
252,2012-03-01,NPP-375,28,SERGIPE,Caatinga,387
253,2012-03-01,NPP-375,28,SERGIPE,Mata Atlântica,405
254,2012-03-01,NPP-375,29,BAHIA,Caatinga,1677
255,2012-03-01,NPP-375,29,BAHIA,Cerrado,619
256,2012-03-01,NPP-375,29,BAHIA,Mata Atlântica,1370
257,2012-03-01,NPP-375,31,MINAS GERAIS,Caatinga,56
258,2012-03-01,NPP-375,31,MINAS GERAIS,Cerrado,528
259,2012-03-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,629
260,2012-03-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,265
261,2012-03-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,208
262,2012-03-01,NPP-375,35,SÃO PAULO,Cerrado,935
263,2012-03-01,NPP-375,35,SÃO PAULO,Mata Atlântica,724
264,2012-03-01,NPP-375,41,PARANÁ,Cerrado,3
265,2012-03-01,NPP-375,41,PARANÁ,Mata Atlântica,706
266,2012-03-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,602
267,2012-03-01,NPP-375,42,SANTA CATARINA,Pampa,2
268,2012-03-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,309
269,2012-03-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,487
270,2012-03-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,214
271,2012-03-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,311
272,2012-03-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,722
273,2012-03-01,NPP-375,51,MATO GROSSO,Amazônia,315
274,2012-03-01,NPP-375,51,MATO GROSSO,Cerrado,207
275,2012-03-01,NPP-375,51,MATO GROSSO,Pantanal,120
276,2012-03-01,NPP-375,52,GOIÁS,Cerrado,272
277,2012-03-01,NPP-375,52,GOIÁS,Mata Atlântica,5
278,2012-03-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,24
279,2012-04-01,AQUA_M-T,11,RONDÔNIA,Amazônia,21
280,2012-04-01,AQUA_M-T,12,ACRE,Amazônia,3
281,2012-04-01,AQUA_M-T,13,AMAZONAS,Amazônia,8
282,2012-04-01,AQUA_M-T,14,RORAIMA,Amazônia,49
283,2012-04-01,AQUA_M-T,15,PARÁ,Amazônia,24
284,2012-04-01,AQUA_M-T,16,AMAPÁ,Amazônia,2
285,2012-04-01,AQUA_M-T,17,TOCANTINS,Cerrado,243
286,2012-04-01,AQUA_M-T,21,MARANHÃO,Amazônia,2
287,2012-04-01,AQUA_M-T,21,MARANHÃO,Caatinga,5
288,2012-04-01,AQUA_M-T,21,MARANHÃO,Cerrado,107
289,2012-04-01,AQUA_M-T,22,PIAUÍ,Caatinga,31
290,2012-04-01,AQUA_M-T,22,PIAUÍ,Cerrado,89
291,2012-04-01,AQUA_M-T,23,CEARÁ,Caatinga,2
292,2012-04-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,4
293,2012-04-01,AQUA_M-T,25,PARAÍBA,Caatinga,10
294,2012-04-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,3
295,2012-04-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,42
296,2012-04-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,7
297,2012-04-01,AQUA_M-T,27,ALAGOAS,Caatinga,7
298,2012-04-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,11
299,2012-04-01,AQUA_M-T,28,SERGIPE,Caatinga,14
300,2012-04-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,26
301,2012-04-01,AQUA_M-T,29,BAHIA,Caatinga,139
302,2012-04-01,AQUA_M-T,29,BAHIA,Cerrado,126
303,2012-04-01,AQUA_M-T,29,BAHIA,Mata Atlântica,163
304,2012-04-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,5
305,2012-04-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,83
306,2012-04-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,113
307,2012-04-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,76
308,2012-04-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,5
309,2012-04-01,AQUA_M-T,35,SÃO PAULO,Cerrado,91
310,2012-04-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,30
311,2012-04-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,63
312,2012-04-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,57
313,2012-04-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,25
314,2012-04-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,36
315,2012-04-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,43
316,2012-04-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,28
317,2012-04-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,34
318,2012-04-01,AQUA_M-T,51,MATO GROSSO,Amazônia,364
319,2012-04-01,AQUA_M-T,51,MATO GROSSO,Cerrado,192
320,2012-04-01,AQUA_M-T,51,MATO GROSSO,Pantanal,4
321,2012-04-01,AQUA_M-T,52,GOIÁS,Cerrado,114
322,2012-04-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,2
323,2012-04-01,AQUA_M-T,53,DISTRITO FEDERAL,Cerrado,4
324,2012-04-01,NPP-375,11,RONDÔNIA,Amazônia,145
325,2012-04-01,NPP-375,12,ACRE,Amazônia,21
326,2012-04-01,NPP-375,13,AMAZONAS,Amazônia,71
327,2012-04-01,NPP-375,14,RORAIMA,Amazônia,311
328,2012-04-01,NPP-375,15,PARÁ,Amazônia,236
329,2012-04-01,NPP-375,16,AMAPÁ,Amazônia,4
330,2012-04-01,NPP-375,17,TOCANTINS,Amazônia,8
331,2012-04-01,NPP-375,17,TOCANTINS,Cerrado,983
332,2012-04-01,NPP-375,21,MARANHÃO,Amazônia,35
333,2012-04-01,NPP-375,21,MARANHÃO,Caatinga,20
334,2012-04-01,NPP-375,21,MARANHÃO,Cerrado,361
335,2012-04-01,NPP-375,22,PIAUÍ,Caatinga,152
336,2012-04-01,NPP-375,22,PIAUÍ,Cerrado,507
337,2012-04-01,NPP-375,23,CEARÁ,Caatinga,123
338,2012-04-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,90
339,2012-04-01,NPP-375,25,PARAÍBA,Caatinga,172
340,2012-04-01,NPP-375,25,PARAÍBA,Mata Atlântica,25
341,2012-04-01,NPP-375,26,PERNAMBUCO,Caatinga,489
342,2012-04-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,140
343,2012-04-01,NPP-375,27,ALAGOAS,Caatinga,224
344,2012-04-01,NPP-375,27,ALAGOAS,Mata Atlântica,129
345,2012-04-01,NPP-375,28,SERGIPE,Caatinga,224
346,2012-04-01,NPP-375,28,SERGIPE,Mata Atlântica,228
347,2012-04-01,NPP-375,29,BAHIA,Caatinga,1178
348,2012-04-01,NPP-375,29,BAHIA,Cerrado,736
349,2012-04-01,NPP-375,29,BAHIA,Mata Atlântica,1186
350,2012-04-01,NPP-375,31,MINAS GERAIS,Caatinga,87
351,2012-04-01,NPP-375,31,MINAS GERAIS,Cerrado,597
352,2012-04-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,557
353,2012-04-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,789
354,2012-04-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,67
355,2012-04-01,NPP-375,35,SÃO PAULO,Cerrado,821
356,2012-04-01,NPP-375,35,SÃO PAULO,Mata Atlântica,441
357,2012-04-01,NPP-375,41,PARANÁ,Cerrado,4
358,2012-04-01,NPP-375,41,PARANÁ,Mata Atlântica,406
359,2012-04-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,366
360,2012-04-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,235
361,2012-04-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,347
362,2012-04-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,138
363,2012-04-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,203
364,2012-04-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,591
365,2012-04-01,NPP-375,51,MATO GROSSO,Amazônia,942
366,2012-04-01,NPP-375,51,MATO GROSSO,Cerrado,312
367,2012-04-01,NPP-375,51,MATO GROSSO,Pantanal,11
368,2012-04-01,NPP-375,52,GOIÁS,Cerrado,409
369,2012-04-01,NPP-375,52,GOIÁS,Mata Atlântica,5
370,2012-04-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,31
371,2012-05-01,AQUA_M-T,11,RONDÔNIA,Amazônia,35
372,2012-05-01,AQUA_M-T,12,ACRE,Amazônia,15
373,2012-05-01,AQUA_M-T,13,AMAZONAS,Amazônia,15
374,2012-05-01,AQUA_M-T,14,RORAIMA,Amazônia,21
375,2012-05-01,AQUA_M-T,15,PARÁ,Amazônia,98
376,2012-05-01,AQUA_M-T,16,AMAPÁ,Amazônia,3
377,2012-05-01,AQUA_M-T,17,TOCANTINS,Amazônia,1
378,2012-05-01,AQUA_M-T,17,TOCANTINS,Cerrado,486
379,2012-05-01,AQUA_M-T,21,MARANHÃO,Amazônia,24
380,2012-05-01,AQUA_M-T,21,MARANHÃO,Caatinga,11
381,2012-05-01,AQUA_M-T,21,MARANHÃO,Cerrado,335
